MTS25	Tensile Strength
12.1985	411.3286
12.2031	410.9702
12.2079	410.9175
12.2137	411.273
12.2177	410.8177
12.2233	411.2289
12.2289	411.2519
12.2328	410.662
12.2374	410.6613
12.2432	410.9465
12.2487	411.025
12.2531	410.7432
12.2581	410.7933
12.2635	410.8205
12.268	410.6764
12.2744	411.2281
12.2784	410.6588
12.2827	410.5093
12.2879	410.5909
12.2937	410.8026
12.2982	410.6235
12.3029	410.5976
12.3088	410.7775
12.3133	410.5735
12.3188	410.6759
12.3243	410.7285
12.3283	410.4252
12.3327	410.3771
12.3383	410.5391
12.3439	410.6343
12.3483	410.4581
12.3534	410.5131
12.3591	410.5651
12.3635	410.416
12.3696	410.6067
12.3741	410.3933
12.3781	409.9527
12.3834	410.2304
12.3891	410.4853
12.3935	410.2486
12.3984	410.0902
12.404	410.4627
12.4088	410.2502
12.4141	410.3615
12.4196	410.3879
12.4235	409.6766
12.4282	409.6166
12.4335	409.9939
12.4393	410.2315
12.4434	409.664
12.4485	409.728
12.4541	410.1031
12.459	409.8541
12.4648	410.3126
12.4694	409.6468
12.4738	409.3339
12.4789	409.5517
12.4845	409.7162
12.4893	409.5317
12.4938	409.2921
12.4996	409.6521
12.5047	409.5823
12.5104	409.6609
12.5156	409.5502
12.5198	408.9534
12.5243	408.7798
12.5298	409.1488
12.5353	409.3785
12.5396	408.8817
12.5442	408.8107
12.5502	409.3368
12.5551	409.1758
12.5614	409.5716
12.5657	408.7813
12.5702	408.4851
12.5752	408.4842
12.5808	408.8749
12.5857	408.6123
12.5903	408.5048
12.5955	408.5504
12.6007	408.5472
12.606	408.6065
12.6115	408.683
12.6156	407.9369
12.6203	407.7255
12.6257	408.1149
12.6317	408.5016
12.636	407.7475
12.6407	407.6602
12.6468	408.3032
12.6515	407.84
12.6576	408.4264
12.6621	407.5065
12.6663	407.2452
12.6715	407.2802
12.6769	407.4556
12.6822	407.3796
12.687	407.2541
12.6923	407.3327
12.6975	407.2915
12.7027	407.2829
12.7086	407.4179
12.7125	406.8996
12.7172	406.8171
12.7225	406.9195
12.7283	407.1346
12.7327	406.8628
12.7377	406.8192
12.7438	407.0618
12.7485	406.7924
12.7546	407.0471
12.7595	406.7245
12.7639	406.344
12.7687	406.4197
12.7741	406.5966
12.7794	406.5668
12.7841	406.3067
12.7894	406.4756
12.7947	406.4044
12.7997	406.3444
12.806	406.5783
12.8101	405.8651
12.8147	405.5804
12.8199	405.8814
12.8254	406.0637
12.83	405.6236
12.8347	405.3067
12.8407	405.9418
12.8451	405.2609
12.8517	406.0399
12.8566	405.2242
12.8609	404.7797
12.8659	404.7885
12.8716	404.997
12.8769	404.9116
12.8815	404.7354
12.8868	404.8003
12.8921	404.7711
12.8974	404.757
12.9036	404.9025
12.9077	403.7874
12.9124	403.5356
12.9176	403.7183
12.9235	404.0682
12.9281	403.5829
12.9332	403.4975
12.9389	403.7744
12.9434	403.3552
12.9495	403.696
12.955	403.2836
12.959	402.748
12.9639	402.6627
12.9698	402.9723
12.9751	402.8601
12.9798	402.6155
12.985	402.5813
12.9906	402.5978
12.9957	402.5016
13.0022	402.7372
13.0064	402.0794
13.0111	401.9242
13.0167	402.0255
13.0227	402.1404
13.0273	401.9083
13.0323	401.8426
13.0385	402.0157
13.0431	401.7849
13.0494	401.9197
13.0547	401.7055
13.059	401.0942
13.0639	401.0352
13.0695	401.489
13.0751	401.3674
13.0799	400.9707
13.0856	401.0627
13.0907	400.8582
13.0959	400.7645
13.1026	401.0464
13.1069	399.9827
13.1113	399.4329
13.1168	399.7289
13.1229	400.2495
13.1277	399.4715
13.1328	399.2888
13.1386	399.443
13.1432	398.6834
13.1496	399.3038
13.1552	398.7264
13.1595	398.0162
13.1645	398.0161
13.1703	398.1357
13.1758	398.0692
13.1808	397.9607
13.1863	397.9791
13.1919	397.8642
13.1968	397.5091
13.2036	397.9782
13.2083	397.0002
13.2129	396.5633
13.2182	396.6529
13.2245	396.9398
13.2294	396.4962
13.2346	396.3857
13.2406	396.5064
13.2454	395.781
13.2516	396.1729
13.2575	395.7473
13.2619	395.0408
13.2667	394.9123
13.2725	395.2902
13.2785	395.2618
13.2834	394.7893
13.2891	394.7887
13.2947	394.6495
13.2997	394.3801
13.3066	394.6252
13.3114	393.7722
13.3159	393.4177
13.3213	393.5257
13.3276	393.7762
13.3326	393.3195
13.3378	393.0857
13.344	393.2163
13.3489	392.4682
13.3549	392.5421
13.3611	392.3074
13.3656	391.3752
13.3705	391.0762
13.3764	391.4506
13.3826	391.5057
13.3873	390.7435
13.393	390.7188
13.3991	390.5709
13.4043	390.0873
13.4111	390.2237
13.4163	389.8633
13.4211	389.6805
13.4266	389.7244
13.4327	389.8008
13.4381	389.4714
13.4433	388.9052
13.4497	389.3457
13.4553	388.4893
13.4612	388.3868
13.4675	387.8844
13.4722	386.7865
13.4772	386.5226
13.4832	386.9055
13.4893	386.8438
13.4942	386.0071
13.4997	385.8779
13.5061	385.8613
13.5117	385.551
13.5184	385.557
13.524	384.9536
13.5286	384.6912
13.534	384.7501
13.5404	384.8071
13.5457	384.3195
13.5508	384.0831
13.5571	384.1871
13.563	383.7439
13.5697	383.3717
13.5758	382.5468
13.5808	381.7382
13.5857	381.5086
13.5916	381.834
13.5977	381.7938
13.6028	381.0506
13.608	380.871
13.6148	381.0104
13.6205	380.4028
13.6278	380.0559
13.6334	378.8132
13.6383	378.4
13.6434	378.3922
13.6497	378.778
13.6554	378.1949
13.6609	377.93
13.6666	377.8544
13.6727	377.5335
13.6793	377.2998
13.6859	376.893
13.6909	375.788
13.6959	375.6945
13.7018	375.7264
13.7084	375.7044
13.7137	374.4081
13.7191	374.1026
13.726	374.0774
13.7318	373.3866
13.739	373.2687
13.7446	372.8098
13.7494	372.2101
13.7548	372.2783
13.7609	372.4529
13.7671	371.8289
13.7727	371.0573
13.7789	370.8002
13.7854	370.1122
13.7915	369.7268
13.7988	369.2378
13.8041	368.3224
13.8091	368.1361
13.8149	368.2452
13.8215	368.1356
13.8269	367.3205
13.8328	366.9751
13.8399	366.8949
13.8457	365.6735
13.853	365.5817
13.859	364.8666
13.864	364.1957
13.8694	364.186
13.8757	364.2897
13.8819	363.3664
13.8876	362.5549
13.894	362.341
13.9007	361.5797
13.9071	361.1802
13.9145	360.905
13.9198	360.1025
13.9248	359.8471
13.9306	359.9404
13.9371	359.6474
13.9431	358.4668
13.949	357.6028
13.9561	357.3305
13.962	356.4038
13.9693	356.4088
13.9762	355.3146
13.9813	354.2686
13.9865	354.2767
13.9929	354.338
13.9997	353.3666
14.0059	352.5547
14.0121	352.3695
14.019	351.7831
14.0257	351.3467
14.0343	350.3914
14.0403	348.4306
14.0453	348.1815
14.0511	348.1939
14.0588	347.9846
14.0883	319.5678

